触手TV,存活9年5个月,2011/1/1,2020/6/29,文娱传媒,浙江,D+轮
全明星文化,存活4年11个月,2015/7/1,2020/6/29,文娱传媒,广东,天使轮
恒昌盛源,存活9年5个月,2011/1/1,2020/6/28,企业服务,北京,尚未获投
摇摇空间,存活4年8个月,2015/10/1,2020/6/28,广告营销,北京,不明确
奇聚乐创,存活2年4个月,2018/2/1,2020/6/24,教育,湖北,尚未获投
亦安旅行,存活4年7个月,2015/11/1,2020/6/24,旅游,湖北,不明确
华夏金影,存活8年6个月,2011/12/1,2020/6/24,文娱传媒,北京,尚未获投
水京山,存活7年5个月,2013/1/1,2020/6/24,农业,北京,不明确
匠心工坊,存活4年6个月,2015/12/1,2020/6/24,游戏,北京,尚未获投
智景,存活2年5个月,2018/1/1,2020/6/24,文娱传媒,北京,尚未获投
蜂鹰科技,存活3年0个月,2017/6/1,2020/6/24,企业服务,浙江,尚未获投
Coffee Exchange,存活1年10个月,2018/8/1,2020/6/24,电子商务,上海,种子轮
艺术先知,存活4年7个月,2015/11/1,2020/6/24,文娱传媒,北京,尚未获投
360媒体网,存活13年9个月,2006/9/1,2020/6/24,广告营销,广东,A轮
纳客文化,存活3年6个月,2016/12/1,2020/6/24,广告营销,北京,尚未获投
CopyFun,存活3年0个月,2017/6/1,2020/6/24,金融,北京,种子轮
Dtise,存活4年0个月,2016/6/1,2020/6/23,广告营销,上海,种子轮
原力协议,存活2年5个月,2018/1/1,2020/6/23,金融,北京,战略投资
58食品网,存活7年1个月,2013/5/1,2020/6/23,电子商务,广东,尚未获投
伯格网络,存活2年11个月,2017/7/1,2020/6/23,企业服务,湖南,天使轮
美达美星,存活13年5个月,2007/1/1,2020/6/23,文娱传媒,北京,尚未获投
行鸽旅游,存活4年7个月,2015/11/1,2020/6/22,旅游,浙江,天使轮
TGN启迪空间,存活4年10个月,2015/8/1,2020/6/22,企业服务,广东,不明确
维尼保,存活2年2个月,2018/4/1,2020/6/20,金融,北京,种子轮
永恒纪元,存活2年2个月,2018/4/1,2020/6/19,金融,北京,尚未获投
工业帮手,存活4年6个月,2015/12/1,2020/6/19,新工业,广东,天使轮
都来云办公,存活10年8个月,2009/10/1,2020/6/19,企业服务,福建,尚未获投
盒盒搭,存活3年3个月,2017/3/1,2020/6/19,电子商务,北京,天使轮
华螺,存活4年3个月,2016/3/1,2020/6/19,电子商务,广西,尚未获投
互动美店,存活4年6个月,2015/12/1,2020/6/18,工具软件,上海,尚未获投
中仁财富,存活4年9个月,2015/9/1,2020/6/18,金融,广东,尚未获投
斯陶,存活3年0个月,2017/6/1,2020/6/18,教育,上海,尚未获投
晶品通达,存活3年10个月,2016/8/1,2020/6/18,企业服务,四川,尚未获投
Zerone,存活4年5个月,2016/1/1,2020/6/18,企业服务,福建,天使轮
鲁班养车,存活5年0个月,2015/6/1,2020/6/18,汽车交通,上海,天使轮
阳光音基,存活8年3个月,2012/3/1,2020/6/18,教育,北京,A轮
届活旅游,存活2年2个月,2018/4/1,2020/6/17,旅游,上海,尚未获投
万峰海悦,存活8年11个月,2011/7/1,2020/6/17,企业服务,北京,尚未获投
对对车,存活3年2个月,2017/4/1,2020/6/17,汽车交通,北京,种子轮
美健全球购,存活7年11个月,2012/7/1,2020/6/17,电子商务,广东,不明确
星辰创联,存活5年0个月,2015/6/1,2020/6/17,工具软件,北京,尚未获投
青岛赛先生,存活5年9个月,2014/9/1,2020/6/16,新工业,山东,不明确
一诚宝宝,存活1年5个月,2019/1/1,2020/6/16,本地生活,北京,尚未获投
红猴代派,存活4年0个月,2016/6/1,2020/6/16,物流,山东,尚未获投
游多多旅行网,存活14年2个月,2006/4/1,2020/6/15,旅游,上海,A轮
神驹腾达,存活5年2个月,2015/4/1,2020/6/15,企业服务,北京,尚未获投
诺帮友信,存活6年5个月,2014/1/1,2020/6/15,金融,广东,不明确
快借,存活2年2个月,2018/4/1,2020/6/12,金融,北京,天使轮
供给侧科技,存活2年11个月,2017/7/1,2020/6/12,金融,北京,尚未获投
卓卷教育,存活7年9个月,2012/9/1,2020/6/12,教育,北京,尚未获投
搭一程,存活5年11个月,2014/7/1,2020/6/12,社交网络,广东,尚未获投
奔跑财经,存活2年6个月,2017/12/1,2020/6/12,文娱传媒,北京,天使轮
沙拉瓶子,存活6年3个月,2014/3/1,2020/6/12,电子商务,广东,天使轮
去大学,存活4年8个月,2015/10/1,2020/6/12,教育,北京,尚未获投
博雷软件,存活3年0个月,2017/6/1,2020/6/11,企业服务,湖南,尚未获投
行加,存活6年1个月,2014/5/1,2020/6/10,企业服务,北京,尚未获投
食客,存活5年8个月,2014/10/1,2020/6/10,电子商务,上海,天使轮
要回收,存活2年1个月,2018/5/1,2020/6/10,本地生活,北京,尚未获投
光大云付,存活3年11个月,2016/7/1,2020/6/10,金融,北京,尚未获投
财富在线,存活6年0个月,2014/6/1,2020/6/10,金融,北京,尚未获投
会加油,存活3年3个月,2017/3/1,2020/6/10,汽车交通,北京,尚未获投
护苗科技,存活3年3个月,2017/3/1,2020/6/10,教育,广东,不明确
魅淘,存活6年5个月,2014/1/1,2020/6/10,电子商务,上海,尚未获投
拔草菌,存活6年5个月,2014/1/1,2020/6/10,文娱传媒,上海,尚未获投
金石科技,存活12年7个月,2007/11/1,2020/6/10,智能硬件,北京,尚未获投
世界邦,存活7年5个月,2013/1/1,2020/6/10,旅游,北京,C轮
玩流量,存活5年2个月,2015/4/1,2020/6/10,工具软件,北京,尚未获投
959招商网,存活10年3个月,2010/3/1,2020/6/10,企业服务,北京,尚未获投
上上铺,存活4年3个月,2016/3/1,2020/6/10,本地生活,浙江,天使轮
有色金融,存活5年2个月,2015/4/1,2020/6/9,金融,上海,不明确
楷翼教育,存活2年2个月,2018/4/1,2020/6/9,教育,四川,尚未获投
万达网络,存活7年3个月,2013/3/1,2020/6/9,企业服务,北京,战略投资
万达电商飞凡网,存活5年3个月,2015/3/1,2020/6/9,电子商务,上海,A轮
可可钱包Coco钱包,存活2年2个月,2018/4/1,2020/6/9,金融,北京,天使轮
书咚,存活2年5个月,2018/1/1,2020/6/9,文娱传媒,浙江,尚未获投
佰优购,存活2年1个月,2018/5/1,2020/6/9,电子商务,广东,尚未获投
九月光合,存活4年2个月,2016/4/1,2020/6/9,文娱传媒,北京,Pre-A轮
一酷科技,存活4年4个月,2016/2/1,2020/6/9,企业服务,安徽,不明确
萌太宠物,存活4年1个月,2016/5/1,2020/6/8,本地生活,四川,尚未获投
用个车,存活3年0个月,2017/6/1,2020/6/8,汽车交通,浙江,尚未获投
澄文中文网,存活11年4个月,2009/2/1,2020/6/8,文娱传媒,北京,尚未获投
游民部落,存活6年5个月,2014/1/1,2020/6/8,文娱传媒,北京,尚未获投
签客网,存活15年4个月,2005/2/1,2020/6/8,旅游,上海,尚未获投
圈泡网,存活8年9个月,2011/9/1,2020/6/5,游戏,上海,不明确
美刻美印,存活5年4个月,2015/2/1,2020/6/5,工具软件,北京,天使轮
奇阵科技,存活4年0个月,2016/6/1,2020/6/5,企业服务,北京,天使轮
番茄钱包,存活2年1个月,2018/5/1,2020/6/5,金融,北京,天使轮
宝贝自己睡,存活3年10个月,2016/8/1,2020/6/5,智能硬件,四川,尚未获投
石榴集,存活4年3个月,2016/3/1,2020/6/5,电子商务,北京,Pre-A轮
小学英语快乐说,存活2年5个月,2018/1/1,2020/6/5,教育,北京,尚未获投
雨伞爸爸教育,存活3年10个月,2016/8/1,2020/6/5,教育,天津,尚未获投
股票精灵,存活5年8个月,2014/10/1,2020/6/5,金融,四川,尚未获投
秒拿,存活3年4个月,2017/2/1,2020/6/4,金融,北京,尚未获投
股360,存活8年8个月,2011/10/1,2020/6/4,金融,北京,C轮
裕世堂,存活4年2个月,2016/4/1,2020/6/4,医疗健康,上海,尚未获投
直达信,存活4年0个月,2016/6/1,2020/6/4,企业服务,北京,尚未获投
中域商业保理,存活5年3个月,2015/3/1,2020/6/4,金融,广东,不明确
云森互联,存活4年7个月,2015/11/1,2020/6/4,企业服务,广东,天使轮
好游网络,存活5年6个月,2014/12/1,2020/6/4,游戏,北京,尚未获投
回家吃饭,存活5年9个月,2014/9/1,2020/6/4,本地生活,北京,B+轮
策略盈,存活5年7个月,2014/11/1,2020/6/4,金融,北京,尚未获投
信符,存活4年2个月,2016/4/1,2020/6/4,社交网络,海南,尚未获投
赛嘉联科,存活6年1个月,2014/5/1,2020/6/3,金融,北京,尚未获投
对冲宝,存活12年3个月,2008/3/1,2020/6/3,金融,广东,天使轮
GameChina,存活2年4个月,2018/2/1,2020/6/3,文娱传媒,上海,种子轮
woodsoo,存活3年0个月,2017/6/1,2020/6/3,电子商务,浙江,尚未获投
春鼎秋华,存活7年0个月,2013/6/1,2020/6/3,文娱传媒,北京,不明确
筋斗云旅行网,存活4年3个月,2016/3/1,2020/6/3,旅游,北京,天使轮
名潮优品,存活10年3个月,2010/3/1,2020/6/3,本地生活,北京,尚未获投
亿书,存活3年4个月,2017/2/1,2020/6/3,工具软件,北京,尚未获投
精辰,存活9年6个月,2010/12/1,2020/6/3,电子商务,北京,尚未获投
艺世界,存活3年8个月,2016/10/1,2020/6/2,广告营销,北京,尚未获投
Token360,存活2年3个月,2018/3/1,2020/6/2,金融,四川,天使轮
迪麦互动,存活7年7个月,2012/11/1,2020/6/2,企业服务,广东,不明确
新浪爱问普惠,存活3年5个月,2017/1/1,2020/6/2,金融,海南,尚未获投
速融之家,存活2年0个月,2018/6/1,2020/6/2,金融,北京,尚未获投
万能鸟平台,存活2年11个月,2017/7/1,2020/6/2,企业服务,北京,天使轮
辣家私厨,存活6年8个月,2013/10/1,2020/6/2,本地生活,北京,尚未获投
佳策,存活9年10个月,2010/8/1,2020/6/1,工具软件,湖南,天使轮
前途汽车,存活5年4个月,2015/2/1,2020/6/1,汽车交通,江苏,尚未获投
星梦互动,存活4年8个月,2015/10/1,2020/6/1,企业服务,湖北,尚未获投
探宝,存活5年7个月,2014/11/1,2020/6/1,金融,广东,不明确
钱帮主,存活5年9个月,2014/8/1,2020/5/29,金融,广东,尚未获投
信和兴通,存活5年11个月,2014/6/1,2020/5/28,游戏,北京,尚未获投
黑马贷,存活4年8个月,2015/9/1,2020/5/28,金融,北京,尚未获投
北京大脸,存活3年10个月,2016/7/1,2020/5/28,社交网络,北京,A轮
借贷钱宝,存活5年0个月,2015/5/1,2020/5/27,金融,浙江,尚未获投
淘看点,存活2年0个月,2018/5/1,2020/5/27,工具软件,山东,尚未获投
有看,存活2年0个月,2018/5/1,2020/5/27,本地生活,山东,尚未获投
借钱快贷工具软件,存活2年0个月,2018/5/1,2020/5/27,工具软件,山东,尚未获投
极光组科技,存活3年6个月,2016/11/1,2020/5/27,文娱传媒,北京,天使轮
海银会,存活5年1个月,2015/4/1,2020/5/27,金融,上海,不明确
八元盈利,存活9年7个月,2010/10/1,2020/5/26,金融,北京,尚未获投
同乐山,存活3年3个月,2017/2/1,2020/5/26,旅游,北京,天使轮
楷模木门,存活13年2个月,2007/3/1,2020/5/26,电子商务,北京,不明确
道源生命智慧,存活8年4个月,2012/1/1,2020/5/26,教育,广东,尚未获投
叮叮惠来,存活4年9个月,2015/8/1,2020/5/26,电子商务,广东,A轮
九章比特,存活2年8个月,2017/9/1,2020/5/26,金融,北京,天使轮
海豚智科,存活4年0个月,2016/5/1,2020/5/26,企业服务,广东,种子轮
哈哈母婴,存活4年11个月,2015/6/1,2020/5/26,电子商务,上海,尚未获投
SGOCO上为科技,存活6年6个月,2013/11/1,2020/5/25,企业服务,广东,尚未获投
背带兔艺术,存活3年11个月,2016/6/1,2020/5/24,教育,四川,尚未获投
快知网络,存活2年4个月,2018/1/1,2020/5/22,企业服务,北京,尚未获投
真量技术,存活3年5个月,2016/12/1,2020/5/22,金融,天津,尚未获投
红天桃金融,存活5年11个月,2014/6/1,2020/5/22,金融,浙江,尚未获投
贝电,存活1年11个月,2018/6/1,2020/5/22,工具软件,北京,尚未获投
纯脆CHIPSY,存活4年5个月,2015/12/1,2020/5/22,电子商务,北京,尚未获投
考哪儿,存活5年7个月,2014/10/1,2020/5/22,教育,北京,尚未获投
天堃佰立,存活6年3个月,2014/2/1,2020/5/21,游戏,北京,尚未获投
那边旅游,存活8年8个月,2011/9/1,2020/5/21,旅游,北京,不明确
微众时代,存活6年5个月,2013/12/1,2020/5/21,社交网络,广东,天使轮
億萬ONE,存活7年0个月,2013/5/1,2020/5/21,企业服务,四川,尚未获投
量合科技,存活1年9个月,2018/8/1,2020/5/21,广告营销,浙江,尚未获投
谱瑞利,存活5年3个月,2015/2/1,2020/5/21,金融,上海,不明确
梦之匙,存活7年0个月,2013/5/1,2020/5/21,游戏,北京,天使轮
友谊商城,存活5年11个月,2014/6/1,2020/5/20,本地生活,河北,尚未获投
新文鼎,存活19年1个月,2001/4/1,2020/5/20,新工业,广东,尚未获投
任意存科技,存活3年1个月,2017/4/1,2020/5/20,本地生活,广东,尚未获投
爱图瓴,存活3年5个月,2016/12/1,2020/5/20,企业服务,上海,天使轮
快闪卡贷,存活4年6个月,2015/11/1,2020/5/20,金融,上海,尚未获投
SNAPPU,存活5年1个月,2015/4/1,2020/5/20,文娱传媒,上海,天使轮
新毅金融,存活6年5个月,2013/12/1,2020/5/20,金融,上海,天使轮
心流,存活1年2个月,2019/3/1,2020/5/20,文娱传媒,北京,尚未获投
奥威玛科技,存活2年9个月,2017/8/1,2020/5/19,广告营销,湖北,尚未获投
OXO教育联盟,存活1年1个月,2019/4/1,2020/5/19,教育,北京,尚未获投
走秀网,存活12年2个月,2008/3/1,2020/5/19,电子商务,广东,C轮
我的法律顾问,存活3年6个月,2016/11/1,2020/5/19,企业服务,广东,尚未获投
滴滴代喝,存活4年7个月,2015/10/1,2020/5/19,社交网络,贵州,尚未获投
Jet.com,存活6年4个月,2014/1/1,2020/5/19,电子商务,北美洲,已被收购
钱小串,存活4年3个月,2016/2/1,2020/5/19,金融,辽宁,尚未获投
破壳科技,存活6年0个月,2014/5/1,2020/5/19,游戏,四川,尚未获投
记账宝,存活2年7个月,2017/10/1,2020/5/19,工具软件,山东,尚未获投
极峰科技,存活6年4个月,2014/1/1,2020/5/18,企业服务,北京,尚未获投
易简行,存活5年7个月,2014/10/1,2020/5/18,企业服务,广东,不明确
晨讯奥斯,存活7年3个月,2013/2/1,2020/5/18,游戏,北京,尚未获投
寓乐东方,存活3年8个月,2016/9/1,2020/5/18,教育,北京,尚未获投
众盟软件,存活14年3个月,2006/2/1,2020/5/18,企业服务,上海,已退市
妙喵,存活4年11个月,2015/6/1,2020/5/18,社交网络,四川,种子轮
微力果助手,存活6年2个月,2014/3/1,2020/5/18,工具软件,广东,尚未获投
咸鱼兼职,存活6年6个月,2013/11/1,2020/5/18,工具软件,江苏,尚未获投
经验超市,存活2年2个月,2018/3/1,2020/5/18,教育,北京,种子轮
华燃燃气,存活5年5个月,2014/12/1,2020/5/18,新工业,河南,尚未获投
云品优选,存活2年1个月,2018/4/1,2020/5/18,电子商务,北京,尚未获投
36镇,存活3年11个月,2016/6/1,2020/5/15,工具软件,山东,不明确
泰弘兴科技,存活3年0个月,2017/5/1,2020/5/15,医疗健康,北京,尚未获投
星辉网,存活4年9个月,2015/8/1,2020/5/15,文娱传媒,北京,尚未获投
养森,存活3年10个月,2016/7/1,2020/5/15,医疗健康,贵州,尚未获投
真时科技Pacewear,存活3年9个月,2016/8/1,2020/5/15,智能硬件,广东,A轮
看健康,存活1年11个月,2018/6/1,2020/5/15,医疗健康,北京,尚未获投
星杉广告,存活7年4个月,2013/1/1,2020/5/14,企业服务,广东,尚未获投
无界优品,存活5年6个月,2014/11/1,2020/5/14,电子商务,天津,尚未获投
姐妹范,存活8年0个月,2012/5/1,2020/5/14,广告营销,上海,不明确
51766旅游网,存活17年2个月,2003/3/1,2020/5/14,旅游,北京,不明确
洛米科技,存活4年4个月,2016/1/1,2020/5/14,企业服务,北京,尚未获投
沧眸文化,存活2年5个月,2017/12/1,2020/5/13,文娱传媒,上海,天使轮
闪链科技,存活2年0个月,2018/5/1,2020/5/13,企业服务,广东,尚未获投
惊奇世界,存活5年4个月,2015/1/1,2020/5/13,游戏,北京,不明确
好友汇,存活5年8个月,2014/9/1,2020/5/13,物流,广东,尚未获投
乐富支付,存活8年10个月,2011/7/1,2020/5/13,金融,云南,尚未获投
美丽账单,存活4年0个月,2016/5/1,2020/5/13,工具软件,北京,尚未获投
驾吉驾考,存活3年8个月,2016/9/1,2020/5/13,汽车交通,黑龙江,种子轮
优装宝,存活2年9个月,2017/8/1,2020/5/13,企业服务,湖南,尚未获投
猎味餐饮,存活5年7个月,2014/10/1,2020/5/13,本地生活,广西,尚未获投
视野家,存活5年5个月,2014/12/1,2020/5/13,教育,北京,尚未获投
一起走旅行社,存活2年1个月,2018/4/1,2020/5/13,旅游,河南,尚未获投
果以优,存活3年4个月,2017/1/1,2020/5/13,本地生活,四川,种子轮
简奢生活,存活3年0个月,2017/5/1,2020/5/12,电子商务,浙江,尚未获投
话说西安,存活4年6个月,2015/11/1,2020/5/12,文娱传媒,陕西,不明确
网校老师网,存活1年1个月,2019/4/1,2020/5/11,教育,北京,战略投资
禧舍,存活2年4个月,2018/1/1,2020/5/11,房产服务,云南,尚未获投
全民链,存活4年7个月,2015/10/1,2020/5/11,金融,北京,尚未获投
湃势科技,存活5年0个月,2015/5/1,2020/5/11,企业服务,广东,尚未获投
小牛在线,存活6年4个月,2014/1/1,2020/5/10,金融,广东,A轮
上下衣商贸,存活6年6个月,2013/11/1,2020/5/9,电子商务,河南,尚未获投
米云仓,存活4年11个月,2015/6/1,2020/5/9,电子商务,广东,尚未获投
质享科技,存活3年2个月,2017/3/1,2020/5/9,企业服务,北京,尚未获投
小池原品,存活3年11个月,2016/6/1,2020/5/9,电子商务,江苏,尚未获投
糖友空间,存活4年10个月,2015/7/1,2020/5/9,医疗健康,北京,尚未获投
信贷吧,存活2年5个月,2017/12/1,2020/5/9,金融,陕西,尚未获投
帕斯菲德,存活6年6个月,2013/11/1,2020/5/8,社交网络,广东,天使轮
KAMAEYE,存活1年10个月,2018/7/1,2020/5/8,汽车交通,广东,尚未获投
踪迹旅行,存活1年8个月,2018/9/1,2020/5/8,旅游,北京,尚未获投
紫玉空调网,存活3年9个月,2016/8/1,2020/5/8,电子商务,北京,尚未获投
互众商贸发展,存活7年1个月,2013/4/1,2020/5/8,电子商务,广东,不明确
点入游戏,存活4年11个月,2015/6/1,2020/5/8,游戏,上海,尚未获投
乐裁网,存活9年4个月,2011/1/1,2020/5/7,电子商务,上海,B轮
三炮咖啡,存活3年7个月,2016/10/1,2020/5/7,本地生活,四川,尚未获投
热锋互动,存活7年0个月,2013/5/1,2020/5/7,游戏,北京,尚未获投
去哪钓鱼app,存活4年8个月,2015/9/1,2020/5/7,本地生活,北京,尚未获投
智八哥,存活3年6个月,2016/11/1,2020/5/7,企业服务,广东,不明确
看看小说,存活1年3个月,2019/2/1,2020/5/7,文娱传媒,北京,尚未获投
晨月金融,存活5年9个月,2014/8/1,2020/5/7,金融,上海,尚未获投
乡游,存活1年10个月,2018/7/1,2020/5/6,旅游,浙江,种子轮
搭搭拼车,存活5年11个月,2014/6/1,2020/5/6,汽车交通,北京,不明确
觅蔬生鲜,存活3年1个月,2017/4/1,2020/5/6,农业,上海,尚未获投
云图知车,存活3年1个月,2017/3/1,2020/4/30,汽车交通,北京,尚未获投
华兴软通,存活11年0个月,2009/4/1,2020/4/30,企业服务,北京,B轮
吉芯微,存活4年1个月,2016/3/1,2020/4/30,汽车交通,广东,尚未获投
钱街,存活4年0个月,2016/4/1,2020/4/30,金融,浙江,尚未获投
借款专家,存活4年0个月,2016/4/1,2020/4/30,金融,浙江,尚未获投
小锤汽车,存活3年3个月,2017/1/1,2020/4/30,汽车交通,北京,不明确
米丫记账本,存活1年4个月,2018/12/1,2020/4/30,金融,浙江,尚未获投
云梯课堂,存活2年11个月,2017/5/1,2020/4/30,教育,北京,尚未获投
柯君集团,存活4年3个月,2016/1/1,2020/4/29,教育,浙江,尚未获投
莫格电气,存活6年10个月,2013/6/1,2020/4/29,新工业,福建,不明确
楚易唯,存活3年4个月,2016/12/1,2020/4/29,企业服务,湖北,尚未获投
品智家,存活4年6个月,2015/10/1,2020/4/29,电子商务,北京,天使轮
热推,存活1年5个月,2018/11/1,2020/4/29,文娱传媒,北京,尚未获投
小莉科技,存活6年11个月,2013/5/1,2020/4/29,企业服务,浙江,天使轮
时维映像,存活4年1个月,2016/3/1,2020/4/29,文娱传媒,北京,尚未获投
咕咕语音,存活1年8个月,2018/8/1,2020/4/29,社交网络,广东,尚未获投
幻梦互动,存活4年1个月,2016/3/1,2020/4/29,游戏,广东,尚未获投
比奇游戏,存活2年11个月,2017/5/1,2020/4/29,游戏,广东,尚未获投
环球梦游记,存活4年3个月,2016/1/1,2020/4/29,文娱传媒,浙江,天使轮
游帮科技,存活3年5个月,2016/11/1,2020/4/28,游戏,北京,战略投资
中普集团,存活3年0个月,2017/4/1,2020/4/28,企业服务,北京,尚未获投
鲜果之家,存活4年4个月,2015/12/1,2020/4/28,电子商务,福建,尚未获投
点指兵兵科技,存活6年7个月,2013/9/1,2020/4/28,企业服务,广东,尚未获投
大粒抢单,存活1年0个月,2019/4/1,2020/4/28,企业服务,北京,尚未获投
游悦网络,存活5年9个月,2014/7/1,2020/4/28,游戏,上海,天使轮
智慧钱包,存活2年11个月,2017/5/1,2020/4/28,金融,北京,尚未获投
大道国医,存活2年7个月,2017/9/1,2020/4/28,医疗健康,广东,尚未获投
模型王国,存活5年2个月,2015/2/1,2020/4/28,电子商务,北京,天使轮
广州本裕科技,存活6年3个月,2014/1/1,2020/4/28,游戏,广东,不明确
网商园供应商版,存活3年10个月,2016/6/1,2020/4/28,企业服务,浙江,尚未获投
钱堂投资理财社区,存活1年7个月,2018/9/1,2020/4/28,金融,河北,尚未获投
圣则农业,存活5年11个月,2014/5/1,2020/4/28,电子商务,北京,尚未获投
Bugoo G1,存活7年3个月,2013/1/1,2020/4/27,汽车交通,上海,尚未获投
小数科技,存活4年6个月,2015/10/1,2020/4/27,电子商务,辽宁,尚未获投
若宇科技,存活2年11个月,2017/5/1,2020/4/27,游戏,西藏,不明确
海归海归,存活5年6个月,2014/10/1,2020/4/27,教育,北京,尚未获投
购花,存活3年8个月,2016/8/1,2020/4/27,电子商务,北京,尚未获投
猴姆教学,存活1年8个月,2018/8/1,2020/4/27,教育,广东,尚未获投
慧推,存活4年0个月,2016/4/1,2020/4/27,广告营销,北京,天使轮
UNLIFE,存活3年8个月,2016/8/1,2020/4/27,本地生活,山西,尚未获投
畔森网,存活4年0个月,2016/4/1,2020/4/27,旅游,北京,尚未获投
收盈宝,存活3年1个月,2017/3/1,2020/4/26,金融,广东,尚未获投
南昌资海,存活5年8个月,2014/8/1,2020/4/26,企业服务,江西,不明确
ChinLab汉语,存活2年5个月,2017/11/1,2020/4/26,教育,北京,尚未获投
