笨鸟海淘,存活4年11个月,2014/1/1,2018/12/31,物流,广东,A轮
橄榄公社APP,存活4年4个月,2014/8/1,2018/12/31,企业服务,北京,A轮
安心金融,存活4年10个月,2014/2/1,2018/12/31,金融,北京,不明确
北京空空科技,存活4年11个月,2014/1/1,2018/12/31,游戏,北京,天使轮
抢先花,存活4年8个月,2014/4/1,2018/12/31,金融,北京,尚未获投
探鹿,存活4年4个月,2014/8/1,2018/12/31,企业服务,北京,A轮
沪爱健康,存活4年9个月,2014/3/1,2018/12/31,医疗健康,上海,不明确
PinkPink东翌互联,存活4年6个月,2014/6/1,2018/12/31,电子商务,北京,不明确
神盾快运,存活4年4个月,2014/8/1,2018/12/31,物流,上海,A轮
鸟蛋骑遇智能,存活4年0个月,2014/12/1,2018/12/31,汽车交通,山东,天使轮
币换宝,存活4年9个月,2014/3/1,2018/12/31,金融,北京,尚未获投
怪兽点赞机Monsterie,存活4年5个月,2014/7/1,2018/12/31,社交网络,北京,不明确
埃尼科技,存活4年10个月,2014/2/1,2018/12/31,新工业,天津,不明确
淘心APP,存活4年5个月,2014/7/1,2018/12/31,本地生活,广东,A轮
女生派,存活4年3个月,2014/9/1,2018/12/31,社交网络,北京,A轮
宅外卖,存活4年8个月,2014/4/1,2018/12/31,本地生活,江苏,尚未获投
NOOLABEL私人衣橱,存活4年11个月,2014/1/1,2018/12/31,电子商务,上海,尚未获投
美页,存活4年6个月,2014/6/1,2018/12/31,工具软件,上海,尚未获投
律金所,存活4年5个月,2014/7/1,2018/12/31,金融,上海,尚未获投
瓦雷拉数据,存活4年4个月,2014/8/1,2018/12/31,物流,上海,尚未获投
慢点APP,存活4年0个月,2014/12/1,2018/12/31,社交网络,上海,尚未获投
车Plus,存活4年0个月,2014/12/1,2018/12/31,汽车交通,广东,天使轮
奇遇派,存活4年2个月,2014/10/1,2018/12/31,社交网络,浙江,不明确
新石器世纪科技,存活4年6个月,2014/6/1,2018/12/31,文娱传媒,北京,不明确
木瓜韩妆,存活4年11个月,2014/1/1,2018/12/31,电子商务,北京,尚未获投
i园圈,存活4年3个月,2014/9/1,2018/12/31,本地生活,江苏,尚未获投
95180,存活4年4个月,2014/8/1,2018/12/31,电子商务,浙江,A轮
你我车平台,存活4年2个月,2014/10/1,2018/12/31,汽车交通,上海,天使轮
车先生,存活4年4个月,2014/8/1,2018/12/31,汽车交通,安徽,尚未获投
安易信,存活4年6个月,2014/6/1,2018/12/31,企业服务,北京,不明确
留学小助手,存活4年2个月,2014/10/1,2018/12/31,教育,北京,尚未获投
88贷投资理财平台,存活4年10个月,2014/2/1,2018/12/31,金融,重庆,天使轮
90校招网,存活4年9个月,2014/3/1,2018/12/31,社交网络,安徽,不明确
爱妮微,存活4年2个月,2014/10/1,2018/12/31,工具软件,北京,不明确
好问律师,存活4年5个月,2014/7/1,2018/12/31,企业服务,北京,不明确
小区快点,存活4年2个月,2014/10/1,2018/12/31,电子商务,广东,A轮
闪闪APP,存活4年11个月,2014/1/1,2018/12/31,社交网络,北京,天使轮
易游乐租,存活4年1个月,2014/11/1,2018/12/31,房产服务,江苏,不明确
OSSIC,存活4年4个月,2014/8/1,2018/12/31,文娱传媒,北美洲,种子轮
Eatonomist,存活4年11个月,2014/1/1,2018/12/31,本地生活,亚洲,尚未获投
品筹网,存活4年6个月,2014/6/1,2018/12/31,本地生活,广东,尚未获投
优点APP,存活4年1个月,2014/11/1,2018/12/31,本地生活,上海,天使轮
云助贷,存活4年11个月,2014/1/1,2018/12/31,金融,浙江,尚未获投
买菜邦,存活4年5个月,2014/7/1,2018/12/31,本地生活,广东,尚未获投
桔子伟业,存活4年5个月,2014/7/1,2018/12/31,智能硬件,广东,尚未获投
游戏大全,存活4年1个月,2014/11/1,2018/12/31,游戏,北京,不明确
甜蜜淘,存活4年6个月,2014/6/1,2018/12/31,电子商务,浙江,尚未获投
光圈直播,存活4年0个月,2014/12/1,2018/12/31,文娱传媒,北京,天使轮
新蜂游戏,存活4年10个月,2014/2/1,2018/12/31,游戏,湖北,尚未获投
aoboyo,存活4年0个月,2014/12/1,2018/12/31,本地生活,黑龙江,不明确
黑天鹅科技,存活4年5个月,2014/7/1,2018/12/31,企业服务,北京,天使轮
Tinsee天时智能腕表,存活4年9个月,2014/3/1,2018/12/31,智能硬件,广东,天使轮
真有料,存活4年11个月,2014/1/1,2018/12/31,文娱传媒,北京,尚未获投
萝卜停车,存活4年8个月,2014/4/1,2018/12/31,汽车交通,北京,天使轮
CatchChat秒视,存活4年5个月,2014/7/1,2018/12/31,社交网络,广东,A轮
食好运煎饼,存活4年6个月,2014/6/1,2018/12/31,本地生活,北京,天使轮
Fireforge Games,存活4年11个月,2014/1/1,2018/12/31,游戏,北美洲,A轮
车锐科技,存活5年7个月,2013/5/1,2018/12/31,汽车交通,江苏,尚未获投
筷子旅行,存活4年5个月,2014/7/1,2018/12/31,旅游,北京,天使轮
日晖科技,存活4年4个月,2014/8/1,2018/12/31,企业服务,江苏,不明确
同病相联,存活4年2个月,2014/10/1,2018/12/31,医疗健康,广东,尚未获投
有票网,存活4年6个月,2014/6/1,2018/12/31,电子商务,河南,尚未获投
爱滑雪,存活4年0个月,2014/12/1,2018/12/31,体育运动,北京,天使轮
酒窝网,存活4年0个月,2014/12/1,2018/12/31,电子商务,福建,尚未获投
学堂路,存活4年7个月,2014/5/1,2018/12/31,教育,北京,不明确
小莫,存活4年7个月,2014/5/1,2018/12/31,社交网络,江苏,不明确
慈善团,存活4年6个月,2014/6/1,2018/12/31,企业服务,广西,不明确
Chariot,存活4年8个月,2014/4/1,2018/12/31,汽车交通,北美洲,已被收购
医药黑板报,存活4年11个月,2014/1/1,2018/12/31,医疗健康,广东,不明确
一呼ehoo.biz,存活4年9个月,2014/3/1,2018/12/31,广告营销,江苏,天使轮
宅不住,存活4年3个月,2014/9/1,2018/12/31,体育运动,北京,尚未获投
猫卡,存活4年0个月,2014/12/1,2018/12/31,汽车交通,北京,天使轮
今天,存活4年11个月,2014/1/1,2018/12/31,工具软件,上海,尚未获投
基本世界,存活4年0个月,2014/12/1,2018/12/31,电子商务,四川,尚未获投
携手进步网,存活4年11个月,2014/1/1,2018/12/31,教育,山东,不明确
奥企达,存活4年7个月,2014/5/1,2018/12/31,广告营销,北京,不明确
跑团小秘,存活4年0个月,2014/12/1,2018/12/31,体育运动,北京,尚未获投
口袋恋人,存活4年0个月,2014/12/1,2018/12/31,社交网络,广东,天使轮
老师来了,存活4年5个月,2014/7/1,2018/12/31,教育,浙江,A轮
班讯通,存活4年11个月,2014/1/1,2018/12/31,教育,北京,不明确
疯狂老师,存活4年0个月,2014/12/1,2018/12/31,教育,上海,C轮
艺人捧场,存活4年2个月,2014/10/1,2018/12/31,文娱传媒,北京,尚未获投
真房网,存活4年9个月,2014/3/1,2018/12/31,房产服务,浙江,尚未获投
豆号网,存活4年1个月,2014/11/1,2018/12/31,社交网络,辽宁,天使轮
摘客,存活4年6个月,2014/6/1,2018/12/31,文娱传媒,浙江,尚未获投
用家生活,存活4年11个月,2014/1/1,2018/12/31,电子商务,广东,尚未获投
友友用车,存活4年9个月,2014/3/1,2018/12/31,汽车交通,北京,A+轮
应应,存活4年5个月,2014/7/1,2018/12/31,本地生活,北京,天使轮
大厨网,存活4年9个月,2014/3/1,2018/12/31,本地生活,北京,A轮
泰博数据TalentBot,存活4年6个月,2014/6/1,2018/12/31,企业服务,上海,尚未获投
在路上旅行社区,存活4年11个月,2014/1/1,2018/12/31,旅游,北京,尚未获投
傲洽招聘,存活4年6个月,2014/6/1,2018/12/31,社交网络,北京,不明确
买烟网,存活4年4个月,2014/8/1,2018/12/31,电子商务,广东,尚未获投
快创业,存活4年7个月,2014/5/1,2018/12/31,企业服务,江苏,尚未获投
虾逛互动,存活4年9个月,2014/3/1,2018/12/31,本地生活,广东,天使轮
Pickingo,存活4年1个月,2014/11/1,2018/12/31,物流,亚洲,种子轮
微微拼车VV拼车,存活4年9个月,2014/3/1,2018/12/31,汽车交通,北京,A轮
微飞MicroFly,存活4年6个月,2014/6/1,2018/12/31,工具软件,上海,天使轮
亲陪APP,存活4年3个月,2014/9/1,2018/12/31,教育,上海,尚未获投
SelfStore,存活4年7个月,2014/5/1,2018/12/31,电子商务,广东,尚未获投
91节节高,存活4年9个月,2014/3/1,2018/12/31,金融,河南,不明确
小蚁BitAngelsClub,存活4年11个月,2014/1/1,2018/12/31,金融,上海,天使轮
91汽车,存活5年0个月,2013/12/1,2018/12/31,汽车交通,北京,尚未获投
汽车美容养护网,存活4年5个月,2014/7/1,2018/12/31,汽车交通,广东,不明确
多多宝,存活4年9个月,2014/3/1,2018/12/31,金融,上海,不明确
RXACTIVE,存活4年6个月,2014/6/1,2018/12/31,智能硬件,北美洲,不明确
萌想APP,存活4年2个月,2014/10/1,2018/12/31,社交网络,湖北,尚未获投
挖豆WADO,存活4年5个月,2014/7/1,2018/12/31,社交网络,福建,天使轮
小圆桌,存活4年6个月,2014/6/1,2018/12/31,企业服务,北京,种子轮
阿尔昆,存活4年1个月,2014/11/1,2018/12/31,金融,湖北,不明确
赢多多,存活4年4个月,2014/8/1,2018/12/31,金融,北京,尚未获投
抢鲜购,存活4年4个月,2014/8/1,2018/12/31,电子商务,上海,尚未获投
行李网,存活4年7个月,2014/5/1,2018/12/31,物流,北京,不明确
葱课CongAcademy,存活4年5个月,2014/7/1,2018/12/31,教育,浙江,天使轮
发起人,存活4年7个月,2014/5/1,2018/12/31,本地生活,湖南,尚未获投
足球控,存活4年11个月,2014/1/1,2018/12/31,体育运动,广东,Pre-A轮
卡卡二手车,存活4年6个月,2014/6/1,2018/12/31,汽车交通,广东,不明确
大师有空,存活4年1个月,2014/11/1,2018/12/31,工具软件,四川,Pre-A轮
腾粤传媒,存活4年9个月,2014/3/1,2018/12/31,广告营销,广东,不明确
锥芒科技,存活4年8个月,2014/4/1,2018/12/31,企业服务,北京,尚未获投
10栋,存活4年8个月,2014/4/1,2018/12/31,社交网络,湖北,尚未获投
叁友科技,存活4年0个月,2014/12/1,2018/12/31,体育运动,北京,尚未获投
安徽散客旅游服务网,存活4年9个月,2014/3/1,2018/12/31,旅游,安徽,不明确
约车吧,存活4年5个月,2014/7/1,2018/12/31,汽车交通,广东,尚未获投
引力波,存活4年5个月,2014/7/1,2018/12/31,文娱传媒,北京,天使轮
GraceBaye,存活4年1个月,2014/11/1,2018/12/31,电子商务,广东,天使轮
高友,存活4年5个月,2014/7/1,2018/12/31,社交网络,广东,天使轮
宠物医生APP,存活4年11个月,2014/1/1,2018/12/31,本地生活,北京,尚未获投
e宅生活,存活4年7个月,2014/5/1,2018/12/31,本地生活,湖南,不明确
友车,存活4年5个月,2014/7/1,2018/12/31,汽车交通,北京,不明确
歌志网络轻元素,存活4年5个月,2014/7/1,2018/12/31,体育运动,上海,天使轮
会题库,存活4年7个月,2014/5/1,2018/12/31,教育,四川,不明确
呵呵HackPlan,存活4年5个月,2014/7/1,2018/12/31,社交网络,江苏,不明确
节点,存活4年5个月,2014/7/1,2018/12/31,工具软件,四川,尚未获投
百诺达,存活4年5个月,2014/7/1,2018/12/31,企业服务,天津,尚未获投
邻家约车,存活4年7个月,2014/5/1,2018/12/31,汽车交通,上海,不明确
新融网媒体,存活4年8个月,2014/4/1,2018/12/31,金融,北京,尚未获投
留美盒子,存活4年8个月,2014/4/1,2018/12/31,教育,上海,尚未获投
3Cfix,存活4年0个月,2014/12/1,2018/12/31,企业服务,广东,不明确
装修我家网,存活4年3个月,2014/9/1,2018/12/31,房产服务,江苏,尚未获投
荷花亲子,存活4年2个月,2014/10/1,2018/12/31,电子商务,广东,已被收购
华智公司,存活4年4个月,2014/8/1,2018/12/31,企业服务,北京,天使轮
云众地产,存活6年9个月,2012/3/1,2018/12/31,房产服务,江苏,不明确
Tastor家尝,存活4年0个月,2014/12/1,2018/12/31,本地生活,上海,不明确
投顾资本,存活4年9个月,2014/3/1,2018/12/31,金融,安徽,不明确
小点网络,存活4年4个月,2014/8/1,2018/12/31,企业服务,安徽,不明确
爱家APP,存活4年1个月,2014/11/1,2018/12/31,工具软件,北京,不明确
药给力,存活4年2个月,2014/10/1,2018/12/31,医疗健康,北京,A轮
牛油果科技,存活4年3个月,2014/9/1,2018/12/31,电子商务,广东,不明确
佑米金融,存活4年7个月,2014/5/1,2018/12/31,金融,浙江,尚未获投
卡菲鱼,存活4年3个月,2014/9/1,2018/12/31,本地生活,北京,尚未获投
深圳希品科技,存活4年6个月,2014/6/1,2018/12/31,医疗健康,广东,尚未获投
启迪创意,存活4年8个月,2014/4/1,2018/12/31,房产服务,北京,不明确
微观资讯,存活4年11个月,2014/1/1,2018/12/31,文娱传媒,北京,尚未获投
淘汽配,存活4年1个月,2014/11/1,2018/12/31,汽车交通,四川,A轮
创由科技,存活4年8个月,2014/4/1,2018/12/31,汽车交通,湖北,尚未获投
咻,存活4年8个月,2014/4/1,2018/12/31,社交网络,北京,不明确
派喔得,存活4年9个月,2014/3/1,2018/12/31,广告营销,上海,不明确
载歌载舞旅游网,存活4年11个月,2014/1/1,2018/12/31,旅游,北京,尚未获投
我是业务网,存活4年4个月,2014/8/1,2018/12/31,本地生活,广东,不明确
微师,存活4年9个月,2014/3/1,2018/12/31,教育,北京,不明确
离线offline,存活4年8个月,2014/4/1,2018/12/31,文娱传媒,北京,天使轮
靠谱汇,存活4年11个月,2014/1/1,2018/12/31,社交网络,上海,不明确
AX-Mini,存活4年2个月,2014/10/1,2018/12/31,企业服务,四川,不明确
TalentPad,存活4年10个月,2014/2/1,2018/12/31,企业服务,亚洲,尚未获投
99+网,存活4年0个月,2014/12/1,2018/12/31,企业服务,江西,尚未获投
股神摇摇,存活4年10个月,2014/2/1,2018/12/31,金融,广东,尚未获投
喵喵,存活4年11个月,2014/1/1,2018/12/31,本地生活,北京,尚未获投
JOYMAN,存活4年1个月,2014/11/1,2018/12/31,电子商务,上海,尚未获投
装备公园,存活4年11个月,2014/1/1,2018/12/31,体育运动,北京,不明确
放心宝,存活4年9个月,2014/3/1,2018/12/31,医疗健康,广东,Pre-A轮
机器猫口袋,存活4年6个月,2014/6/1,2018/12/31,本地生活,江苏,尚未获投
潘多拉锁屏,存活4年5个月,2014/7/1,2018/12/31,工具软件,北京,Pre-A轮
奥怡信息,存活4年6个月,2014/6/1,2018/12/31,企业服务,广东,不明确
血糖宝,存活4年6个月,2014/6/1,2018/12/31,医疗健康,天津,天使轮
印色,存活4年11个月,2014/1/1,2018/12/31,电子商务,广东,尚未获投
特贰,存活4年4个月,2014/8/1,2018/12/31,电子商务,北京,尚未获投
36度,存活4年6个月,2014/6/1,2018/12/31,医疗健康,北京,不明确
A线之家,存活4年10个月,2014/2/1,2018/12/31,房产服务,上海,不明确
Agada传太医,存活4年11个月,2014/1/1,2018/12/31,医疗健康,上海,天使轮
野薄荷,存活4年3个月,2014/9/1,2018/12/31,文娱传媒,北京,尚未获投
车兔,存活4年2个月,2014/10/1,2018/12/31,汽车交通,北京,尚未获投
优活乐选高尔夫,存活4年1个月,2014/11/1,2018/12/31,体育运动,北京,不明确
安妮妹妹网,存活4年3个月,2014/9/1,2018/12/31,电子商务,上海,尚未获投
Last Guide,存活4年8个月,2014/4/1,2018/12/31,工具软件,北美洲,天使轮
叮叮交友,存活4年1个月,2014/11/1,2018/12/31,社交网络,北京,不明确
寓见城市青年公寓,存活4年9个月,2014/3/1,2018/12/31,房产服务,上海,B轮
简米系统,存活4年11个月,2014/1/1,2018/12/31,新工业,上海,天使轮
e快送,存活4年1个月,2014/11/1,2018/12/31,物流,北京,不明确
索度互联,存活4年4个月,2014/8/1,2018/12/31,教育,广东,天使轮
51嘀叭,存活3年8个月,2015/4/1,2018/12/29,汽车交通,上海,不明确
我要洗衣,存活6年4个月,2012/8/1,2018/12/29,本地生活,上海,Pre-A轮
智秀软件,存活4年2个月,2014/10/1,2018/12/29,工具软件,上海,天使轮
超级疫苗表,存活5年0个月,2013/12/1,2018/12/29,医疗健康,北京,尚未获投
滴滴吧,存活4年9个月,2014/3/1,2018/12/29,汽车交通,湖北,D轮
荔山科技,存活7年3个月,2011/9/1,2018/12/29,企业服务,广东,尚未获投
佰盛财富,存活3年11个月,2015/1/1,2018/12/29,电子商务,北京,尚未获投
好厨师,存活4年3个月,2014/9/1,2018/12/29,本地生活,上海,B轮
聚币网,存活2年10个月,2016/2/1,2018/12/29,金融,北京,已被收购
留帮网,存活4年1个月,2014/11/1,2018/12/29,教育,上海,不明确
区块链世界,存活0年4个月,2018/8/1,2018/12/29,工具软件,河南,尚未获投
OCR Space,存活2年10个月,2016/2/1,2018/12/29,企业服务,北京,尚未获投
筹智讯,存活2年11个月,2016/1/1,2018/12/29,企业服务,北京,尚未获投
牙客,存活3年11个月,2015/1/1,2018/12/29,医疗健康,广东,天使轮
古诗时时阅,存活0年4个月,2018/8/1,2018/12/29,教育,河南,尚未获投
爱康啄木鸟,存活5年7个月,2013/5/1,2018/12/29,医疗健康,北京,尚未获投
轻车熟路,存活3年2个月,2015/10/1,2018/12/28,汽车交通,福建,尚未获投
尊耀汇北分,存活3年6个月,2015/6/1,2018/12/28,金融,北京,不明确
新餐馆,存活1年10个月,2017/2/1,2018/12/28,企业服务,湖北,尚未获投
柯林曼车辆,存活5年7个月,2013/5/1,2018/12/28,新工业,江苏,天使轮
焰火工坊,存活4年1个月,2014/11/1,2018/12/28,文娱传媒,北京,A轮
乐乐达,存活5年8个月,2013/4/1,2018/12/28,本地生活,北京,B轮
k+cake,存活3年10个月,2015/2/1,2018/12/28,本地生活,辽宁,尚未获投
Kiddy儿童房,存活3年6个月,2015/6/1,2018/12/28,本地生活,云南,种子轮
魔树熊外送,存活2年7个月,2016/5/1,2018/12/28,本地生活,北京,尚未获投
爱速同创,存活1年6个月,2017/6/1,2018/12/28,物流,北京,天使轮
随食科技,存活1年5个月,2017/7/1,2018/12/28,本地生活,广东,天使轮
9平米,存活2年6个月,2016/6/1,2018/12/28,广告营销,浙江,尚未获投
Yours只秀给懂你的人,存活3年9个月,2015/3/1,2018/12/28,社交网络,上海,天使轮
虎旗科技,存活2年2个月,2016/10/1,2018/12/28,游戏,湖北,天使轮
Getinge Group,存活10年11个月,2008/1/1,2018/12/28,医疗健康,上海,尚未获投
德乐塔,存活1年8个月,2017/4/1,2018/12/28,游戏,湖北,尚未获投
当歌网络,存活5年3个月,2013/9/1,2018/12/28,游戏,浙江,天使轮
法律考试网,存活12年8个月,2006/4/1,2018/12/28,文娱传媒,河北,不明确
哈维创新科技,存活2年9个月,2016/3/1,2018/12/27,智能硬件,广东,天使轮
云智时代,存活4年4个月,2014/8/1,2018/12/27,新工业,广东,天使轮
麦玩游戏,存活6年11个月,2012/1/1,2018/12/27,游戏,上海,不明确
钧济医学,存活2年11个月,2016/1/1,2018/12/27,医疗健康,上海,天使轮
萌简,存活1年5个月,2017/7/1,2018/12/27,电子商务,湖北,尚未获投
网球家,存活3年6个月,2015/6/1,2018/12/27,体育运动,北京,天使轮
悠康科技,存活3年7个月,2015/5/1,2018/12/27,医疗健康,广东,尚未获投
百极网,存活4年9个月,2014/3/1,2018/12/27,电子商务,广东,天使轮
中青助梦,存活3年7个月,2015/5/1,2018/12/27,教育,北京,不明确
加油吧,存活0年4个月,2018/8/1,2018/12/27,汽车交通,广东,尚未获投
三树,存活3年2个月,2015/10/1,2018/12/27,企业服务,山西,尚未获投
米寿养老,存活1年2个月,2017/10/1,2018/12/27,本地生活,北京,尚未获投
MDF摩登范,存活4年5个月,2014/7/1,2018/12/27,本地生活,上海,天使轮
虎吧网,存活2年9个月,2016/3/1,2018/12/27,电子商务,四川,尚未获投
在途,存活5年8个月,2013/4/1,2018/12/26,物流,上海,不明确
海博集团,存活1年11个月,2017/1/1,2018/12/26,电子商务,陕西,不明确
艾特互动,存活5年8个月,2013/4/1,2018/12/26,企业服务,广东,A轮
快人小哥,存活2年8个月,2016/4/1,2018/12/26,汽车交通,河北,尚未获投
北京西视时代,存活1年11个月,2017/1/1,2018/12/26,企业服务,北京,尚未获投
河马网络,存活2年3个月,2016/9/1,2018/12/26,游戏,广东,尚未获投
贝学分期,存活1年6个月,2017/6/1,2018/12/26,金融,陕西,尚未获投
炫映科技,存活2年8个月,2016/4/1,2018/12/26,文娱传媒,浙江,不明确
依源大健康,存活2年4个月,2016/8/1,2018/12/26,医疗健康,广东,尚未获投
猴小胖,存活2年0个月,2016/12/1,2018/12/26,企业服务,浙江,尚未获投
家修保,存活3年6个月,2015/6/1,2018/12/26,本地生活,重庆,天使轮
酷米客,存活3年5个月,2015/7/1,2018/12/26,工具软件,广东,天使轮
昂赛TI,存活1年0个月,2017/12/1,2018/12/26,企业服务,河南,尚未获投
贝壳游戏,存活9年1个月,2009/11/1,2018/12/26,游戏,北京,不明确
雅福,存活3年6个月,2015/6/1,2018/12/26,农业,浙江,尚未获投
Fun+峰加实效,存活4年1个月,2014/11/1,2018/12/26,广告营销,广东,尚未获投
朗智科技,存活3年8个月,2015/4/1,2018/12/26,企业服务,山东,尚未获投
九九乐游,存活9年1个月,2009/11/1,2018/12/26,游戏,北京,不明确
魔美盒,存活2年4个月,2016/8/1,2018/12/26,教育,浙江,不明确
和留言,存活9年5个月,2009/7/1,2018/12/26,工具软件,广东,尚未获投
仁仁分期,存活4年6个月,2014/6/1,2018/12/26,金融,浙江,A轮
婚万家,存活4年3个月,2014/9/1,2018/12/26,本地生活,北京,天使轮
途酷旅行,存活4年7个月,2014/5/1,2018/12/26,旅游,安徽,天使轮
熊猫投资,存活2年2个月,2016/10/1,2018/12/26,金融,上海,尚未获投
恒基贵金属,存活2年7个月,2016/5/1,2018/12/25,金融,广东,尚未获投
Ocam全景相机,存活3年10个月,2015/2/1,2018/12/25,智能硬件,北京,天使轮
成都琅启网络,存活4年6个月,2014/6/1,2018/12/25,游戏,四川,尚未获投
格子App,存活3年11个月,2015/1/1,2018/12/25,社交网络,北京,不明确
Sugar一修科技,存活4年6个月,2014/6/1,2018/12/25,社交网络,北京,尚未获投
左奴科技,存活4年0个月,2014/12/1,2018/12/25,汽车交通,浙江,尚未获投
炒炒网,存活7年1个月,2011/11/1,2018/12/25,文娱传媒,广东,不明确
尚橙物流,存活7年3个月,2011/9/1,2018/12/25,物流,北京,已被收购
蓝鲸直播,存活4年6个月,2014/6/1,2018/12/25,文娱传媒,北京,A轮
钟情,存活4年6个月,2014/6/1,2018/12/25,社交网络,北京,不明确
防蹭网大师,存活2年7个月,2016/5/1,2018/12/25,工具软件,江苏,尚未获投
执策营销,存活4年3个月,2014/9/1,2018/12/25,广告营销,山东,尚未获投
通盈九维,存活3年4个月,2015/8/1,2018/12/25,教育,北京,不明确
Wifi.io,存活7年11个月,2011/1/1,2018/12/25,企业服务,北京,不明确
捧星网,存活7年1个月,2011/11/1,2018/12/25,文娱传媒,广东,尚未获投
FitCloud,存活4年6个月,2014/6/1,2018/12/25,工具软件,广东,尚未获投
来唐,存活6年6个月,2012/6/1,2018/12/25,企业服务,北京,尚未获投
云支柱,存活3年4个月,2015/8/1,2018/12/25,企业服务,上海,天使轮
贝克科技,存活2年11个月,2016/1/1,2018/12/25,企业服务,辽宁,尚未获投
天艾网,存活4年1个月,2014/11/1,2018/12/24,电子商务,河南,尚未获投
深圳微时代,存活4年5个月,2014/7/1,2018/12/24,广告营销,广东,不明确
好用信息,存活1年6个月,2017/6/1,2018/12/24,企业服务,广东,天使轮
小饭盒,存活3年7个月,2015/5/1,2018/12/24,工具软件,北京,天使轮
蓝鲨TV,存活3年0个月,2015/12/1,2018/12/24,体育运动,浙江,尚未获投
午苇生鲜,存活7年0个月,2011/12/1,2018/12/24,电子商务,浙江,不明确
91创业网,存活8年4个月,2010/8/1,2018/12/24,企业服务,北京,不明确
蓝硕网络,存活3年3个月,2015/9/1,2018/12/24,企业服务,陕西,不明确
艺术外滩,存活2年7个月,2016/5/1,2018/12/24,文娱传媒,上海,尚未获投
冰点红墙纸,存活6年6个月,2012/6/1,2018/12/24,房产服务,安徽,不明确
旅朋出境游,存活4年2个月,2014/10/1,2018/12/24,旅游,广东,天使轮
必柚科技,存活3年7个月,2015/5/1,2018/12/24,企业服务,北京,尚未获投
食安居,存活4年7个月,2014/5/1,2018/12/24,电子商务,北京,A+轮
有色在线,存活2年10个月,2016/2/1,2018/12/22,电子商务,上海,不明确
逮到就来,存活4年2个月,2014/10/1,2018/12/22,企业服务,上海,天使轮
信用口袋,存活1年0个月,2017/12/1,2018/12/22,金融,新疆,尚未获投
37073商城服务商,存活4年3个月,2014/9/1,2018/12/21,企业服务,浙江,不明确
艾特游,存活3年10个月,2015/2/1,2018/12/21,游戏,福建,天使轮
声音实验室,存活4年0个月,2014/12/1,2018/12/21,工具软件,北京,天使轮
巴掌科技,存活4年5个月,2014/7/1,2018/12/21,游戏,福建,尚未获投
摩科生物,存活2年4个月,2016/8/1,2018/12/21,医疗健康,浙江,种子轮
游酷科技,存活5年2个月,2013/10/1,2018/12/21,游戏,黑龙江,尚未获投
不画漫画,存活3年8个月,2015/4/1,2018/12/21,文娱传媒,上海,A轮
